Institution Code,Inst Description,Term Code,Term Description,Session Code,Session Description,Academic Group Code,Academic Group Description,Academic Organization Code,Academic Organization Description,Department Code,Course Subject,Catalog Number,Class #,Course Description,Course Topic,Instructor Name,GPA Grades,Total Grades,Percent Majors,Avg Class Grade,Avg Student GPA,Percent A Grades,Percent B Grades,Percent C Grades,Percent D Grades,All Other Grades #,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,S,I,R,NY,NR,NC,W,WX,Other,Data Freeze Date
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,ARL,School of Arts & Letters,BL-OCC,Online Class Connect,ENG,ENG-W,508,37105,GRAD CREATIVE WRITING-TEACHERS,N/A,"Jackman,Michael",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,531,1190,PREDICT ANALYTICS/DATA MINING,N/A,"Acito,Franklin",88,90,2.2,3.852,3.82,95.5,4.5,0,0,2,0,52,32,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,531,1191,PREDICT ANALYTICS/DATA MINING,N/A,"Acito,Franklin",86,90,2.3,3.774,3.741,88.4,7,4.7,0,4,0,54,22,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,533,1030,"DATA WAREHOUSING,MINING&VISUAL",N/A,"Li,Jie",84,86,0,3.769,3.726,83.3,16.7,0,0,2,8,42,20,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,533,1041,"DATA WAREHOUSING,MINING&VISUAL",N/A,"Li,Jie",72,76,100,3.553,3.628,63.9,33.3,2.8,0,4,2,20,24,12,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,533,1044,"DATA WAREHOUSING,MINING&VISUAL",N/A,"Li,Jie",82,88,0,3.78,3.763,82.9,12.2,4.9,0,6,16,44,8,8,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,533,11286,"DATA WAREHOUSING,MINING&VISUAL",N/A,"Frutiger,Michael Douglas",6,8,0,3.167,3.731,16.7,83.3,0,0,2,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,535,1034,VALUE THRU BUS ANALYTICS APPS,N/A,"Bretthauer,Kurt Michael",54,54,100,3.619,3.636,74.1,25.9,0,0,0,0,16,24,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,541,1174,ERP BUSINESS PROCESSES,N/A,"Bala,Hillol",44,44,0,3.809,3.679,86.4,13.6,0,0,0,6,20,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,541,36758,ERP BUSINESS PROCESSES,N/A,"Bala,Hillol",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,541,37135,ERP BUSINESS PROCESSES,N/A,"Bala,Hillol",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-T,514,1159,BUSINESS IN THE DIGITAL FUTURE,N/A,"Barsi Lopes,Alexandre",86,90,4.7,3.774,3.679,90.7,9.3,0,0,4,0,42,36,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,594,1233,EXP CRSE FOR MBA GLB EXEC TRCK,N/A,"Richards,Eric L.",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,595,1066,EXP CRSE FOR MBA GLB EXEC TRCK,N/A,"Venkataramanan,Usha",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/11/21
IUBLA,Bloomington,4212,Spring 2021,6W1,Six Week - First,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,595,1089,EXP CRSE FOR MBA GLB EXEC TRCK,N/A,"Hauskrecht,Andreas",28,28,100,3.714,3.319,71.4,28.6,0,0,0,0,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,595,1221,EXP CRSE FOR MBA GLB EXEC TRCK,N/A,"Richards,Eric L.",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,595,1235,EXP CRSE FOR MBA GLB EXEC TRCK,N/A,"Richards,Eric L.",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,596,1180,EXP CRSE FOR MBA GLB EXEC TRCK,N/A,"Shum,Daniel T",62,62,100,3.803,3.832,96.8,3.2,0,0,0,0,26,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,596,34797,EXP CRSE FOR MBA GLB EXEC TRCK,N/A,"Andrew,Libby R",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,597,36720,EXP CRSE FOR MBA GLB EXEC TRCK,N/A,"Magjuka,Richard J.",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,598,1181,EXP CRSE FOR MBA GLB EXEC TRCK,N/A,"Shackelford,Scott James",62,62,100,3.877,3.832,93.5,6.5,0,0,0,32,16,10,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,598,1192,EXP CRSE FOR MBA GLB EXEC TRCK,N/A,"Schlegel,Fred H",62,62,100,3.835,3.832,90.3,9.7,0,0,0,6,30,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-Z,509,1219,CAPITAL MARKETS,N/A,"Richards,Eric L.",52,52,100,3.792,3.923,88.5,7.7,0,0,2,30,16,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-Z,511,1222,EFFECTIVE COMMUNICATIONS,N/A,"Bailey-Hughes,Brenda Marie",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-Z,513,1220,RISK MANAGEMENT,N/A,"Richards,Eric L.",52,52,100,3.973,3.923,96.2,3.8,0,0,0,40,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-Z,552,1234,MARKETING STRATEGY,N/A,"Walters,Rockney G.",54,56,100,3.844,3.897,77.8,22.2,0,0,2,24,18,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,6W1,Six Week - First,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,511,1002,ORGANIZATNL DEVELOPMT & CHANGE,N/A,"Austrom,Douglas R.",84,86,0,3.81,3.815,95.2,4.8,0,0,2,0,38,42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,6W1,Six Week - First,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,511,1109,ORGANIZATNL DEVELOPMT & CHANGE,N/A,"Austrom,Douglas R.",80,82,0,3.725,3.734,80,20,0,0,2,2,36,26,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,6W2,Six Week - Second,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,514,1029,MNG HUMAN RES IN GLOBAL ENVIR,N/A,"Austrom,Douglas R.",80,80,0,3.845,3.764,90,7.5,2.5,0,0,2,64,6,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,6W2,Six Week - Second,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,514,1184,MNG HUMAN RES IN GLOBAL ENVIR,N/A,"Austrom,Douglas R.",50,50,0,3.64,3.733,76,24,0,0,0,0,16,22,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1092,QUANTITATIVE ANALYSIS,N/A,"Johnson,Kari A",90,90,100,3.927,3.772,93.3,6.7,0,0,0,44,32,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1093,QUANTITATIVE ANALYSIS,N/A,"Johnson,Kari A",90,90,100,3.862,3.762,88.9,11.1,0,0,0,30,36,14,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1094,QUANTITATIVE ANALYSIS,N/A,"Perry,Aaron B",88,90,100,3.47,3.65,54.5,43.2,0,0,4,10,24,14,12,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1095,QUANTITATIVE ANALYSIS,N/A,"Perry,Aaron B",88,90,100,3.42,3.586,52.3,45.5,0,0,4,0,26,20,12,26,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1097,QUANTITATIVE ANALYSIS,N/A,"Cutshall,Rex R.",86,88,100,3.702,3.659,81.4,16.3,0,0,4,4,48,18,6,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1114,QUANTITATIVE ANALYSIS,N/A,"Kinser,James Eric",84,90,100,3.75,3.68,81,16.7,2.4,0,6,0,52,16,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1212,QUANTITATIVE ANALYSIS,N/A,"Hassani,Ashkan",62,76,97.2,3.671,3.59,74.2,22.6,3.2,0,14,12,22,12,6,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1213,QUANTITATIVE ANALYSIS,N/A,"Hassani,Ashkan",58,68,100,3.876,3.545,89.7,10.3,0,0,10,22,24,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1214,QUANTITATIVE ANALYSIS,N/A,"Kinser,James Eric",88,90,100,3.843,3.793,88.6,9.1,2.3,0,2,0,68,10,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1003,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Smith,John Reed",72,82,0,3.325,3.308,41.7,55.6,0,0,12,6,14,10,8,32,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4,4,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1004,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Beneish,Messod Daniel",82,88,100,3.641,3.699,63.4,36.6,0,0,6,0,28,24,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1005,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Beneish,Messod Daniel",82,90,100,3.398,3.621,46.3,51.2,0,0,10,0,14,24,28,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,6,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1006,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Beneish,Messod Daniel",88,88,100,3.332,3.536,43.2,52.3,4.5,0,0,0,10,28,24,10,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1024,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Hassell,John M.",70,76,100,3.534,3.706,54.3,45.7,0,0,6,0,10,28,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1045,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Hassell,John M.",76,80,100,3.626,3.736,73.7,26.3,0,0,4,0,22,34,8,10,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1063,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Hassell,John M.",42,42,100,3.452,3.679,52.4,47.6,0,0,0,0,4,18,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1104,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Smith,John Reed",88,94,100,3.548,3.698,50,50,0,0,6,4,34,6,22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1105,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Smith,John Reed",72,76,0,3.65,3.633,66.7,33.3,0,0,4,4,36,8,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1198,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Miller,Brian Paul",90,92,100,3.44,3.718,46.7,53.3,0,0,2,0,14,28,24,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1199,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Miller,Brian Paul",86,88,100,3.488,3.72,48.8,51.2,0,0,2,4,20,18,22,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,522,1007,INFORMATION TECHNOLOGY,N/A,"Taylor,Nolan J.",74,80,0,3.849,3.751,86.5,13.5,0,0,6,0,56,8,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,522,1009,INFORMATION TECHNOLOGY,N/A,"Malher,Taryn",88,90,100,3.911,3.714,95.5,2.3,2.3,0,2,0,80,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,522,10545,INFORMATION TECHNOLOGY,N/A,"Dennis,Joshua Scott",12,12,0,3.975,3.722,100,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/11/21
IUBLA,Bloomington,4212,Spring 2021,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,522,1106,INFORMATION TECHNOLOGY,N/A,"Taylor,Nolan J.",74,76,0,3.865,3.833,91.9,5.4,0,2.7,2,0,62,6,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6/11/21
