Institution Code,Inst Description,Term Code,Term Description,Session Code,Session Description,Academic Group Code,Academic Group Description,Academic Organization Code,Academic Organization Description,Department Code,Course Subject,Catalog Number,Class #,Course Description,Course Topic,Instructor Name,GPA Grades,Total Grades,Percent Majors,Avg Class Grade,Avg Student GPA,APCT,BPCT,CPCT,DPCT,OTHERCNT,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,S,I,R,NY,NR,NC,W,WX,Other,Data Freeze Date
IUBLA,Bloomington,4235,Summer 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,595,37177,EXP CRSE FOR MBA GLB EXEC TRCK,GOV POLICY/IND COLLABORATION,"Lemper,Tim",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/8/23
IUBLA,Bloomington,4235,Summer 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,596,13803,EXP CRSE FOR MBA GLB EXEC TRCK,LEADING MERGERS & ACQUISITIONS,"Shum,Daniel T",27,27,100,4,3.838,100,0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,596,35677,EXP CRSE FOR MBA GLB EXEC TRCK,N/A,"Benrud,Erik Charles",29,30,100,2.662,3.063,31,37.9,17.2,0,5,0,5,4,3,5,3,0,3,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,596,8777,EXP CRSE FOR MBA GLB EXEC TRCK,ACCOUNTING IN BUSINESS,"Thacker,Amanda",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,596,9780,EXP CRSE FOR MBA GLB EXEC TRCK,BRAZIL RES PRG FOR MS-MBA STDN,"Thacker,Amanda",32,32,100,4,3.795,100,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,597,13804,EXP CRSE FOR MBA GLB EXEC TRCK,IT MANAGEMENT,"Lemper,Tim",27,27,100,3.715,3.838,59.3,40.7,0,0,0,4,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,597,35797,EXP CRSE FOR MBA GLB EXEC TRCK,STRATEGIC FINANCIAL MANAGEMENT,"Prow,Alison",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,597,8776,EXP CRSE FOR MBA GLB EXEC TRCK,LEAD/MANAGE IN GLB ENVIR - B,"Thacker,Amanda",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,598,11162,EXP CRSE FOR MBA GLB EXEC TRCK,MKT MGMT & STRATEGY IN LS,"Prow,Alison",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/8/23
IUBLA,Bloomington,4235,Summer 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,598,11572,EXP CRSE FOR MBA GLB EXEC TRCK,MNG EFF OPER & SMART SUP CHAIN,"Cattani,Kyle David",27,27,100,3.604,3.838,59.3,40.7,0,0,0,0,11,5,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,598,13805,EXP CRSE FOR MBA GLB EXEC TRCK,MKT MGMT & STRATEGY IN LS,"Prow,Alison",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/8/23
IUBLA,Bloomington,4235,Summer 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,598,36500,EXP CRSE FOR MBA GLB EXEC TRCK,N/A,"Shackelford,Scott James",27,27,100,3.459,3.819,51.9,44.4,3.7,0,0,6,4,4,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-Z,509,14398,CAPITAL MARKETS,N/A,"Thacker,Amanda",26,26,100,3.792,3.814,88.5,7.7,0,0,1,12,11,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-Z,511,13801,EFFECTIVE COMMUNICATIONS,N/A,"Bailey-Hughes,Brenda Marie",26,26,100,3.946,3.833,92.3,7.7,0,0,0,3,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-Z,561,9860,BUSINESS STRATEGY,N/A,"Geoghegan,Will",26,26,100,3.731,3.814,73.1,26.9,0,0,0,0,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,512,13964,"LEADERSHIP, TEAMS & INCLUSION",N/A,"Luther,Raymond J",41,41,90.2,3.871,3.68,95.1,4.9,0,0,0,0,29,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,512,13965,"LEADERSHIP, TEAMS & INCLUSION",N/A,"Luther,Raymond J",41,42,100,3.915,3.755,95.1,4.9,0,0,1,2,31,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,11149,QUANTITATIVE ANALYSIS,N/A,"Hill,John David",19,19,100,3.574,3.768,52.6,47.4,0,0,0,0,7,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,11150,QUANTITATIVE ANALYSIS,N/A,"Cutshall,Rex R.",45,46,100,3.862,3.816,91.1,6.7,2.2,0,1,5,31,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,11231,QUANTITATIVE ANALYSIS,N/A,"Kinser,James Eric",36,38,100,3.783,3.743,77.8,19.4,2.8,0,2,0,25,3,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,13821,QUANTITATIVE ANALYSIS,N/A,"Johnson,Kari A",34,36,0,3.441,3.596,79.4,11.8,0,0,5,0,16,11,2,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,13962,QUANTITATIVE ANALYSIS,N/A,"Perry,Aaron B",18,20,78.9,3.378,3.448,44.4,38.9,16.7,0,2,2,5,1,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,6169,QUANTITATIVE ANALYSIS,N/A,"Johnson,Kari A",42,44,0,3.802,3.732,83.3,14.3,2.4,0,2,17,13,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,8764,QUANTITATIVE ANALYSIS,N/A,"Perry,Aaron B",23,29,100,3.522,3.625,69.6,21.7,4.3,0,7,2,12,2,3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,3,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,8765,QUANTITATIVE ANALYSIS,N/A,"Perry,Aaron B",22,23,100,3.641,3.672,68.2,31.8,0,0,1,4,5,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,9878,QUANTITATIVE ANALYSIS,N/A,"Johnson,Kari A",36,37,0,3.972,3.896,97.2,2.8,0,0,1,0,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,10662,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Tiras,Samuel L",37,38,0,3.495,3.713,59.5,35.1,2.7,0,2,0,19,3,6,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,10695,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Farber,David B",26,27,100,3.454,3.725,61.5,26.9,11.5,0,1,0,9,7,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,11158,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Farber,David B",36,39,100,3.364,3.676,52.8,38.9,5.6,0,4,0,10,9,9,2,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,11159,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Tiras,Samuel L",34,35,100,3.579,3.739,64.7,29.4,5.9,0,1,0,17,5,4,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,11680,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Zheng,Lin",26,29,0,3.762,3.633,80.8,19.2,0,0,3,5,10,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,4507,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Farber,David B",26,29,92.9,3.315,3.591,57.7,23.1,19.2,0,3,0,6,9,1,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,7864,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Zheng,Lin",20,20,0,3.95,3.833,95,5,0,0,0,8,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,8766,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Miller,Brian Paul",44,48,100,3.368,3.734,34.1,65.9,0,0,4,3,7,5,13,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,524,11437,STRATEGIC ENTREPRENEURSHIP,N/A,"Fisher,Greg C",44,44,95.5,3.786,3.742,84.1,15.9,0,0,0,6,17,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,524,36046,STRATEGIC ENTREPRENEURSHIP,N/A,"Fisher,Greg C",44,46,100,3.816,3.734,86.4,13.6,0,0,2,4,24,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,524,36047,STRATEGIC ENTREPRENEURSHIP,N/A,"Fisher,Greg C",43,45,97.7,3.786,3.715,88.4,11.6,0,0,2,2,19,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,526,12008,CORPORATE ENTREP & INNOV,N/A,"Batchelder,Susan L",36,37,97.2,4,3.672,100,0,0,0,1,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,526,6453,CORPORATE ENTREP & INNOV,N/A,"Batchelder,Susan L",39,41,100,3.956,3.749,97.4,0,2.6,0,2,27,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,527,11163,BUSINESS ECONOMETRICS,N/A,"Youle,Thomas",26,26,100,3.965,3.757,100,0,0,0,0,8,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,527,11164,BUSINESS ECONOMETRICS,N/A,"Youle,Thomas",25,26,100,3.844,3.659,88,12,0,0,1,6,12,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,527,8446,BUSINESS ECONOMETRICS,N/A,"Youle,Thomas",16,16,0,3.75,3.793,75,25,0,0,0,5,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,528,10478,PREDICT ANALYTICS & BUS STRAT,N/A,"McDermott,Eric",23,23,82.6,3.613,3.697,65.2,34.8,0,0,0,1,6,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,528,11694,PREDICT ANALYTICS & BUS STRAT,N/A,"McDermott,Eric",32,33,90.9,3.694,3.803,75,25,0,0,1,1,10,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9/8/23
IUBLA,Bloomington,4235,Summer 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,530,10395,ECONOMICS FOR MANAGERS,N/A,"Rauh,Michael Thomas",46,47,0,3.687,3.744,67.4,32.6,0,0,1,0,19,12,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/8/23
