Institution Code,Inst Description,Term Code,Term Description,Session Code,Session Description,Academic Group Code,Academic Group Description,Academic Organization Code,Academic Organization Description,Department Code,Course Subject,Catalog Number,Class #,Course Description,Course Topic,Instructor Name,GPA Grades,Total Grades,Percent Majors,Avg Class Grade,Avg Student GPA,Percent A Grades,Percent B Grades,Percent C Grades,Percent D Grades,All Other Grades #,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,S,I,R,NY,NR,NC,W,WX,Other,Data Freeze Date
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ADMIN,Administrative Tracking Group,BL-AERO,Aerospace Studies,AERO,AERO-A,102,1315,INTRO TO THE AIR FORCE II,N/A,"Lu,Hsiao-Wei",12,14,0,4,3.292,100,0,0,0,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ADMIN,Administrative Tracking Group,BL-AERO,Aerospace Studies,AERO,AERO-A,152,9452,LLAB II,N/A,"O'Neill,Michael P",36,39,0,4,3.384,100,0,0,0,3,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ADMIN,Administrative Tracking Group,BL-AERO,Aerospace Studies,AERO,AERO-A,202,1316,TEAM AND LDRSP FUND II,N/A,"Lu,Hsiao-Wei",8,11,0,3.875,3.195,87.5,12.5,0,0,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ADMIN,Administrative Tracking Group,BL-AERO,Aerospace Studies,AERO,AERO-A,302,1317,LEADING AND COMMUNICATION II,N/A,"O'Neill,Michael P",8,8,0,4,3.408,100,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ADMIN,Administrative Tracking Group,BL-AERO,Aerospace Studies,AERO,AERO-A,402,1318,NATL SEC/PREP ACTV DUTY II,N/A,"Lu,Hsiao-Wei",10,12,0,3.9,3.491,90,10,0,0,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ADMIN,Administrative Tracking Group,BL-MIL,Military,MIL,MIL-G,102,2486,FOUNDATIONS IN LEADERSHIP,N/A,"Vargas,Ralph Ruegamer",8,12,0,3.913,3.157,87.5,12.5,0,0,4,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ADMIN,Administrative Tracking Group,BL-MIL,Military,MIL,MIL-G,102,2487,FOUNDATIONS IN LEADERSHIP,N/A,"Vargas,Ralph Ruegamer",23,23,0,4,3.272,100,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ADMIN,Administrative Tracking Group,BL-MIL,Military,MIL,MIL-G,202,2489,LEADERSHIP IN CHANGING ENVIRON,LEADERSHIP AND TEAMWORK,"Vargas,Ralph Ruegamer",13,13,0,4,3.389,100,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ADMIN,Administrative Tracking Group,BL-MIL,Military,MIL,MIL-G,202,2490,LEADERSHIP IN CHANGING ENVIRON,LEADERSHIP AND TEAMWORK,"Vargas,Ralph Ruegamer",11,11,0,3.973,3.497,100,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ADMIN,Administrative Tracking Group,BL-MIL,Military,MIL,MIL-G,302,2492,LEADERSHIP UNDER FIRE,N/A,"Giordano,Anthony",7,7,0,4,3.601,100,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ADMIN,Administrative Tracking Group,BL-MIL,Military,MIL,MIL-G,302,2493,LEADERSHIP UNDER FIRE,N/A,"Giordano,Anthony",8,8,0,3.913,3.346,87.5,12.5,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ADMIN,Administrative Tracking Group,BL-MIL,Military,MIL,MIL-G,402,2495,LEADERSHIP IN A COMPLEX WORLD,N/A,"Giordano,Anthony",16,16,0,3.894,3.491,87.5,12.5,0,0,0,9,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ARL,School of Arts & Letters,BL-OCC,Online Class Connect,ENG,ENG-L,503,33736,TEACHING OF LIT IN COLLEGE,N/A,"Earley,Samantha Manchester",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,ARL,School of Arts & Letters,BL-OCC,Online Class Connect,ENG,ENG-L,653,34345,AMERICAN LITERATURE 1800-1900,N/A,"Earley,Samantha Manchester",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,531,1149,PREDICT ANALYTICS/DATA MINING,N/A,"Chen,Christopher",78,80,0,3.374,3.633,59,30.8,7.7,0,4,10,22,14,8,10,6,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,531,1150,PREDICT ANALYTICS/DATA MINING,N/A,"Newquist,Jay D.",68,74,0,3.612,3.629,73.5,23.5,0,0,8,0,30,20,14,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,533,1030,"DATA WAREHOUSING,MINING&VISUAL",N/A,"Frutiger,Michael Douglas",90,90,0,3.736,3.765,82.2,17.8,0,0,0,0,36,38,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,533,1041,"DATA WAREHOUSING,MINING&VISUAL",N/A,"Li,Jie",72,76,65.8,3.233,3.493,44.4,41.7,11.1,0,6,0,18,14,16,6,8,4,2,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,533,9184,"DATA WAREHOUSING,MINING&VISUAL",N/A,"Frutiger,Michael Douglas",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,534,1212,SIM & OPT FOR BUS ANALYTICS,N/A,"Blocher,James D",68,68,0,3.832,3.765,94.1,2.9,2.9,0,0,2,42,20,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,534,1213,SIM & OPT FOR BUS ANALYTICS,N/A,"Blocher,James D",56,58,0,3.8,3.704,85.7,10.7,3.6,0,2,4,38,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,534,1214,SIM & OPT FOR BUS ANALYTICS,N/A,"Blocher,James D",66,68,0,3.773,3.67,84.8,12.1,3,0,2,6,34,16,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-C,541,1133,ERP BUSINESS PROCESSES,N/A,"Bala,Hillol",52,56,0,3.908,3.691,100,0,0,0,4,16,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-T,510,14474,DIGITAL ENTERPRISE BUS TECH,N/A,"Kinser,James Eric",14,14,0,3.979,3.773,100,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-T,514,1118,BUSINESS IN THE DIGITAL FUTURE,N/A,"Barsi Lopes,Alexandre",62,62,0,3.768,3.709,83.9,12.9,3.2,0,0,0,42,10,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-T,514,14124,BUSINESS IN THE DIGITAL FUTURE,N/A,"Collins,Michael R",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,595,1197,EXP CRSE FOR MBA GLB EXEC TRCK,NEGOTIATIONS,"Richards,Eric L.",52,52,100,3.692,3.864,57.7,42.3,0,0,0,18,12,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,596,1274,EXP CRSE FOR MBA GLB EXEC TRCK,ACCT FOR EXECS LIFE SCIENCES,"Prow,Alison",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,596,14169,EXP CRSE FOR MBA GLB EXEC TRCK,ACCT FOR EXECS LIFE SCIENCES,"Prow,Alison",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,597,1275,EXP CRSE FOR MBA GLB EXEC TRCK,COST CONTROL & MANAGEMENT,"Richards,Eric L.",52,52,100,4,3.864,100,0,0,0,0,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-V,597,14170,EXP CRSE FOR MBA GLB EXEC TRCK,STRATEGIC FINANCIAL MANAGEMENT,"Prow,Alison",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-Z,504,1271,COMPETITIVE STRATEGY,N/A,"Richards,Eric L.",52,52,100,3.731,3.864,61.5,38.5,0,0,0,8,24,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-Z,510,1287,GLOBAL EXPERIENCE,N/A,"Lemper,Tim",66,66,100,3.97,3.804,97,3,0,0,0,26,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-Z,552,1187,MARKETING STRATEGY,N/A,"Walters,Rockney G.",52,52,100,3.869,3.864,84.6,15.4,0,0,0,22,22,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-Z,571,1194,CORPORATE FINANCE,N/A,"Kamma,Sreenivas",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-Z,589,1272,APPLIED BUSINESS PROJECTS,N/A,"Richards,Eric L.",66,66,100,3.788,3.804,69.7,30.3,0,0,0,26,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUEX,Business Global Executive Mgt,BUEX,BUEX-Z,590,1273,INTEGRATED CAPSTONE,N/A,"Richards,Eric L.",66,66,100,4,3.804,100,0,0,0,0,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,6W2,Six Week - Second,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,511,1002,ORGANIZATNL DEVELOPMT & CHANGE,N/A,"Austrom,Douglas R.",58,58,0,3.893,3.77,96.6,3.4,0,0,0,0,40,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,6W2,Six Week - Second,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,511,1109,ORGANIZATNL DEVELOPMT & CHANGE,N/A,"Austrom,Douglas R.",42,44,0,3.895,3.759,95.2,4.8,0,0,2,0,30,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,6W1,Six Week - First,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,514,1029,MNG HUMAN RES IN GLOBAL ENVIR,N/A,"Austrom,Douglas R.",94,94,0,3.864,3.733,91.5,8.5,0,0,0,0,62,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1093,QUANTITATIVE ANALYSIS,N/A,"Blocher,James D",66,70,100,3.527,3.715,63.6,33.3,0,0,6,16,18,8,10,6,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1094,QUANTITATIVE ANALYSIS,N/A,"Blocher,James D",66,72,100,3.576,3.718,66.7,24.2,9.1,0,6,16,14,14,10,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1095,QUANTITATIVE ANALYSIS,N/A,"Collins,Michael R",66,70,100,3.852,3.736,90.9,6.1,3,0,4,0,52,8,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1097,QUANTITATIVE ANALYSIS,N/A,"Collins,Michael R",70,70,100,3.811,3.74,91.4,2.9,2.9,2.9,0,0,58,6,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1168,QUANTITATIVE ANALYSIS,N/A,"Bretthauer,Kurt Michael",64,70,100,3.572,3.75,46.9,53.1,0,0,6,0,24,6,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1169,QUANTITATIVE ANALYSIS,N/A,"Bretthauer,Kurt Michael",72,72,100,3.458,3.64,41.7,58.3,0,0,0,0,18,12,24,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,520,1170,QUANTITATIVE ANALYSIS,N/A,"Bretthauer,Kurt Michael",66,68,100,3.421,3.494,39.4,60.6,0,0,2,0,16,10,20,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1003,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Smith,John Reed",76,76,0,3.797,3.849,78.9,21.1,0,0,0,6,44,10,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1004,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Beneish,Messod Daniel",52,58,100,3.412,3.607,50,42.3,7.7,0,6,0,10,16,16,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1005,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Beneish,Messod Daniel",52,56,100,3.465,3.719,50,50,0,0,4,0,12,14,14,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1006,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Beneish,Messod Daniel",46,56,100,3.409,3.697,52.2,43.5,0,4.3,10,0,0,24,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,8,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1024,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Hassell,John M.",48,50,100,3.571,3.659,58.3,41.7,0,0,2,0,12,16,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1045,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Hassell,John M.",52,54,100,3.638,3.77,73.1,26.9,0,0,2,0,12,26,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1063,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Hassell,John M.",54,56,100,3.652,3.719,74.1,25.9,0,0,2,0,14,26,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1157,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Miller,Brian Paul",50,56,100,3.532,3.67,52,48,0,0,6,4,16,6,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1158,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Miller,Brian Paul",54,56,100,3.456,3.741,44.4,55.6,0,0,2,6,12,6,10,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1217,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Smith,John Reed",50,52,0,3.776,3.826,80,20,0,0,2,8,22,10,6,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,521,1231,MNG ACCTG INFO FOR DEC-MAKING,N/A,"Smith,John Reed",48,50,0,3.508,3.537,45.8,54.2,0,0,2,2,10,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,522,1007,INFORMATION TECHNOLOGY,N/A,"Taylor,Nolan J.",76,80,0,3.832,3.751,89.5,10.5,0,0,4,24,30,14,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,522,1232,INFORMATION TECHNOLOGY,N/A,"Taylor,Nolan J.",78,78,0,3.967,3.777,97.4,2.6,0,0,0,22,50,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,NON,Non Standard Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,522,8712,INFORMATION TECHNOLOGY,N/A,"Taylor,Nolan J.",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,527,1165,BUSINESS ECONOMETRICS,N/A,"Youle,Thomas",78,80,100,3.792,3.736,84.6,15.4,0,0,2,12,34,20,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,527,1166,BUSINESS ECONOMETRICS,N/A,"Youle,Thomas",40,46,100,3.855,3.726,90,10,0,0,6,6,24,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,528,1204,PREDICT ANALYTICS & BUS STRAT,N/A,"McDermott,Eric",30,30,100,3.873,3.81,93.3,6.7,0,0,0,4,16,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,528,1205,PREDICT ANALYTICS & BUS STRAT,N/A,"McDermott,Eric",58,60,100,3.866,3.77,89.7,10.3,0,0,2,6,40,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,540,1277,FINANCIAL MANAGEMENT,N/A,"Rhoads,Russell A",32,34,70.6,3.394,3.493,50,37.5,12.5,0,2,4,8,4,2,10,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6/9/23
IUBLA,Bloomington,4232,Spring 2023,1,Regular Academic Session,BUS,Kelley School of Business,BL-BUKD,Business Kelley Direct,BUKD,BUKD-C,543,1037,FINANCIAL ANALYS&FIRM VALUATN,N/A,"Wahlen,James M.",74,76,100,3.489,3.707,56.8,37.8,5.4,0,2,0,28,14,12,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6/9/23
